序号,Id,昵称,所在地,类型,节点,层级,关注数,粉丝数,Label,Source,Target
8141,3011203801,玩火美少年,四川 成都,1,1066,1,285,280,玩火美少年,3011203801,1323527941
8142,2809611034,asd太祖56,广东 广州,1,1066,1,129,105,asd太祖56,2809611034,1323527941
8143,2605131527,闵翻,,1,1066,1,315,2590,闵翻,2605131527,1323527941
8144,1199593004,Carey_洋洋912,,1,1066,1,90,1714,Carey_洋洋912,1199593004,1323527941
8145,1042550873,感冒伤风,,1,1066,1,266,3835,感冒伤风,1042550873,1323527941
8146,5260846687,消逝的艾瑞莉娅,浙江 杭州,1,1066,1,68,36,消逝的艾瑞莉娅,5260846687,1323527941
8147,1794073651,-FifiLapin-,湖北 武汉,1,1066,1,588,171,-FifiLapin-,1794073651,1323527941
8148,1787988601,咩朕,上海 浦东新区,1,1066,1,190,427,咩朕,1787988601,1323527941
8149,3195716223,你好你好你吃草QAQ,其他,1,1066,1,171,39,你好你好你吃草QAQ,3195716223,1323527941
8150,5457413561,抱金机,海外 加拿大,1,1066,1,420,219,抱金机,5457413561,1323527941
8151,2650298375,SikaiDexter,海外 加拿大,1,1066,1,86,163,SikaiDexter,2650298375,1323527941
8152,2608748621,binfense,山东 临沂,1,1066,1,157,139,binfense,2608748621,1323527941
8153,5397949479,幸福像菊花一样呢y,安徽 淮南,1,1066,1,144,784,幸福像菊花一样呢y,5397949479,1323527941
8154,1906177051,橘子好好好酸,广东,1,1066,1,106,51,橘子好好好酸,1906177051,1323527941
8155,2647026731,老衲去开光,,1,1066,1,261,1212,老衲去开光,2647026731,1323527941
8156,2136008492,愿我如星君如月_梅长苏,,1,1066,1,391,367,愿我如星君如月_梅长苏,2136008492,1323527941
8157,1873055912,昭琪,广东 广州,1,1066,1,701,546,昭琪,1873055912,1323527941
8158,2430363282,伊人风声,安徽,1,1066,1,612,520,伊人风声,2430363282,1323527941
8159,2336418515,糖醋菜鸟,四川 成都,1,1066,1,348,170,糖醋菜鸟,2336418515,1323527941
8160,1117323067,zz侠,河南 郑州,1,1066,1,96,102,zz侠,1117323067,1323527941
8161,2187164801,机智美少女酱,,1,1066,1,357,328,机智美少女酱,2187164801,1323527941
8162,5092678850,噢哔哔啊哈哈,江苏 扬州,1,1066,1,234,15,噢哔哔啊哈哈,5092678850,1323527941
8163,1704900473,梦枕头_用力生活,,1,1066,1,158,146,梦枕头_用力生活,1704900473,1323527941
8164,1706061640,一颗柠檬cyo,其他,1,1066,1,201,557,一颗柠檬cyo,1706061640,1323527941
8165,1763723355,Ken_KenKen,北京,1,1066,1,98,130,Ken_KenKen,1763723355,1323527941
8166,1836961277,SixTwoth,海南 海口,1,1066,1,455,661,SixTwoth,1836961277,1323527941
8167,5178265121,六道轮回爱菠萝,四川 成都,1,1066,1,194,68,六道轮回爱菠萝,5178265121,1323527941
8168,1352928657,愿为钱太多而烦,福建 福州,1,1066,1,497,141,愿为钱太多而烦,1352928657,1323527941
8169,5702624377,小超人bbbbbbb,广东 广州,1,1066,1,120,6,小超人bbbbbbb,5702624377,1323527941
8170,1795184694,Cloudy安无忆,四川 成都,1,1066,1,197,182,Cloudy安无忆,1795184694,1323527941
8171,1923860822,7654321KKK,湖北 武汉,1,1066,1,1047,199,7654321KKK,1923860822,1323527941
8172,1643136152,FCCmyxd,,1,1066,1,252,751,FCCmyxd,1643136152,1323527941
8173,2125239627,折冰飞机夏天飞,,1,1066,1,353,458,折冰飞机夏天飞,2125239627,1323527941
8174,2713487100,Mcfee_UnLock,海外 美国,1,1066,1,669,55,Mcfee_UnLock,2713487100,1323527941
8175,5598491016,生命收割者一号,河北 石家庄,1,1066,1,63,50,生命收割者一号,5598491016,1323527941
8176,2261255744,感觉身体被掏空的海绵宝宝,,1,1066,1,571,447,感觉身体被掏空的海绵宝宝,2261255744,1323527941
8177,1680601877,没空吹风儿,甘肃 兰州,1,1066,1,333,377,没空吹风儿,1680601877,1323527941
8178,2311011350,-Tyga,,1,1066,1,474,843,-Tyga,2311011350,1323527941
8179,2655640590,李九久_,海外 日本,1,1066,1,390,150,李九久_,2655640590,1323527941
8180,5623617143,静静的玉牛,,1,1066,1,21,1,静静的玉牛,5623617143,1323527941
8181,5598491016,生命收割者一号,河北 石家庄,1,1066,1,63,50,生命收割者一号,5598491016,1323527941
8182,5445047693,李柏霖Justin,浙江 杭州,1,1066,1,55,42,李柏霖Justin,5445047693,1323527941
8183,2936390291,孤独的82赫兹先生-日富美厨,浙江,1,1066,1,288,401,孤独的82赫兹先生-日富美厨,2936390291,1323527941
8184,3879808207,周wen伟,江西 宜春,1,1066,1,72,42,周wen伟,3879808207,1323527941
8185,5733136340,小小承_Devil,江苏 南京,1,1066,1,275,270,小小承_Devil,5733136340,1323527941
8186,1662210184,桃百万与芥一毛,,1,1066,1,164,746,桃百万与芥一毛,1662210184,1323527941
8187,1562863250,WoodyAllen的Goddess系me挖泥沙,其他,1,1066,1,421,153,WoodyAllen的Goddess系me挖泥沙,1562863250,1323527941
8188,2036668762,李子园爱Cy,,1,1066,1,586,449,李子园爱Cy,2036668762,1323527941
8189,3952396752,有点甜的柠檬茶,北京 海淀区,1,1066,1,487,78,有点甜的柠檬茶,3952396752,1323527941
8190,1629009931,无名小卒A,陕西 渭南,1,1066,1,95,572,无名小卒A,1629009931,1323527941
8191,1824761175,小智子不会飞,黑龙江 哈尔滨,1,1066,1,380,552,小智子不会飞,1824761175,1323527941
8192,2087366811,练溪听泉,江苏 南京,1,1066,1,700,277,练溪听泉,2087366811,1323527941
8193,5402823959,北冥有条武昌鱼,湖北 武汉,1,1066,1,120,19,北冥有条武昌鱼,5402823959,1323527941
8194,2561327550,网骗村长,浙江 温州,1,1066,1,293,175,网骗村长,2561327550,1323527941
8195,5424425896,崔胜铉的迷妹呀,重庆 涪陵区,1,1066,1,128,163,崔胜铉的迷妹呀,5424425896,1323527941
8196,5907534289,西北政法大学_法律援助部,陕西 西安,1,1066,1,10,52,西北政法大学_法律援助部,5907534289,1323527941
8197,1634680343,蔡凌凤,,1,1066,1,329,1263,蔡凌凤,1634680343,1323527941
8198,2185729771,卐大独裁者卐,四川 成都,1,1066,1,174,143,卐大独裁者卐,2185729771,1323527941
8199,2955347953,那个人好怪像只狗,北京 朝阳区,1,1066,1,283,280,那个人好怪像只狗,2955347953,1323527941
8200,5681356850,拉面小主子,河北 石家庄,1,2044,2,730,108,拉面小主子,5681356850,5681356850
8201,1932235010,上等颗粒,北京,1,2044,2,844,904,上等颗粒,1932235010,5681356850
8202,2255176607,不要搞事恒小星,其他,1,2028,2,838,934,不要搞事恒小星,2255176607,2255176607
8203,1678559467,---徒然---,,1,2028,2,509,950,---徒然---,1678559467,2255176607
8204,1742227820,汤圆他妈你好我是旺仔偲偲,,1,2021,2,446,1400,汤圆他妈你好我是旺仔偲偲,1742227820,2479032342
8205,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8206,1863750147,SoneyJin,北京 海淀区,1,2013,2,555,809,SoneyJin,1863750147,1296870021
8207,2641871450,T球小T,,1,2013,2,1367,2275,T球小T,2641871450,1296870021
8208,1224407390,我不是你的那碗汤,上海 普陀区,1,2013,2,289,594,我不是你的那碗汤,1224407390,1296870021
8209,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8210,2576015607,路人戊的替身,黑龙江 哈尔滨,1,2013,2,100,124,路人戊的替身,2576015607,1296870021
8211,2576015607,路人戊的替身,黑龙江 哈尔滨,1,2013,2,100,124,路人戊的替身,2576015607,1296870021
8212,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8213,1224407390,我不是你的那碗汤,上海 普陀区,1,2013,2,289,594,我不是你的那碗汤,1224407390,1296870021
8214,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8215,2726115723,三只狗的妈Kathleen,上海 长宁区,1,2013,2,1291,3833,三只狗的妈Kathleen,2726115723,1296870021
8216,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8217,2193391482,小樱桃Z_Z,,1,2013,2,401,634,小樱桃Z_Z,2193391482,1296870021
8218,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8219,1224407390,我不是你的那碗汤,上海 普陀区,1,2013,2,289,594,我不是你的那碗汤,1224407390,1296870021
8220,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8221,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8222,1897891565,final不死鸟,,1,2013,2,588,319,final不死鸟,1897891565,1296870021
8223,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8224,1296870021,YKX小可,其他,1,2013,2,473,221,YKX小可,1296870021,1296870021
8225,1750105861,辛酸的红领巾,山东 莱芜,1,2013,2,66,69,辛酸的红领巾,1750105861,1296870021
8226,1750105861,辛酸的红领巾,山东 莱芜,1,2090,3,66,69,辛酸的红领巾,1750105861,1296870021
8227,1296870021,YKX小可,其他,1,2090,3,473,221,YKX小可,1296870021,1296870021
8228,1750105861,辛酸的红领巾,山东 莱芜,1,2090,3,66,69,辛酸的红领巾,1750105861,1296870021
8229,2931976393,站在那里的是我的世界,其他,1,2089,3,46,11,站在那里的是我的世界,2931976393,1296870021
8230,1746272965,Charlene啊萨头,,1,2094,4,917,2287,Charlene啊萨头,1746272965,1746272965
8231,1686784887,Ericjoinblackparade,上海 虹口区,1,2094,4,777,522,Ericjoinblackparade,1686784887,1746272965
8232,1746272965,Charlene啊萨头,,1,2094,4,917,2287,Charlene啊萨头,1746272965,1746272965
8233,1686784887,Ericjoinblackparade,上海 虹口区,1,2094,4,777,522,Ericjoinblackparade,1686784887,1746272965
8234,1928043507,mischiru,上海,1,2095,5,365,318,mischiru,1928043507,1939123011
8235,5737095958,天天刷微博活该单身狗,江西 赣州,1,2010,2,36,10,天天刷微博活该单身狗,5737095958,2322356881
8236,5598491016,生命收割者一号,河北 石家庄,1,2002,2,63,50,生命收割者一号,5598491016,1323527941
8237,5065100498,王五媳妇,辽宁 辽阳,1,2002,2,818,225,王五媳妇,5065100498,1323527941
8238,2120709823,普陀树下的猫,北京 东城区,1,2002,2,134,331,普陀树下的猫,2120709823,1323527941
8239,2421013435,地平线以东西南北中發白板,,1,2002,2,136,143,地平线以东西南北中發白板,2421013435,1323527941
8240,1578869022,孙锋nj,,1,2002,2,1206,1410,孙锋nj,1578869022,1323527941
8241,1798061791,Qxxx-,,1,2002,2,122,301,Qxxx-,1798061791,1323527941
8242,1687502410,小兔子幸运草,青海 西宁,1,2002,2,591,5468,小兔子幸运草,1687502410,1323527941
8243,2788708110,追上让你嘿嘿嘿,云南 昆明,1,2002,2,346,145,追上让你嘿嘿嘿,2788708110,1323527941
8244,2074102413,He肖洁,广东 广州,1,2002,2,336,325,He肖洁,2074102413,1323527941
8245,1720667090,连叶和田田,,1,2002,2,348,273,连叶和田田,1720667090,1323527941
8246,2738020467,Xavi丿era_依秋,,1,2002,2,275,1,Xavi丿era_依秋,2738020467,1323527941
8247,2936409207,kukkii熊,四川 泸州,1,2002,2,53,105,kukkii熊,2936409207,1323527941
8248,2812736595,爱喝柚子露,其他,1,2002,2,81,75,爱喝柚子露,2812736595,1323527941
8249,1916818095,阳光里的小茉莉,上海,1,2002,2,730,153,阳光里的小茉莉,1916818095,1323527941
8250,2566937523,还是kevin算了,北京 海淀区,1,2002,2,243,149,还是kevin算了,2566937523,1323527941
8251,2394501161,姜丙头上有颗草,北京 朝阳区,1,2002,2,88,126,姜丙头上有颗草,2394501161,1323527941
8252,3178659325,我叫弋飞,天津,1,2002,2,522,378,我叫弋飞,3178659325,1323527941
8253,2423647497,你换内裤了,四川,1,2002,2,406,185,你换内裤了,2423647497,1323527941
8254,1824742884,林火辣,,1,2002,2,216,864,林火辣,1824742884,1323527941
8255,2802554010,犀牛先生的花,湖南 长沙,1,2002,2,92,54,犀牛先生的花,2802554010,1323527941
8256,3886986049,长不胖的邱小二,广西 南宁,1,2002,2,108,89,长不胖的邱小二,3886986049,1323527941
8257,2367499334,亭林小姐姐,,1,2002,2,192,314,亭林小姐姐,2367499334,1323527941
8258,2698166283,陆子野__,黑龙江 哈尔滨,1,2002,2,457,1168,陆子野__,2698166283,1323527941
8259,2911069275,峰风继续吹,广西 贺州,1,2002,2,52,7,峰风继续吹,2911069275,1323527941
8260,3669155197,_会游泳的泽文,,1,2002,2,123,232,_会游泳的泽文,3669155197,1323527941
8261,2765843870,Default000,,1,2002,2,235,256,Default000,2765843870,1323527941
8262,5866095793,juslaryrocks,其他,1,2002,2,9,2,juslaryrocks,5866095793,1323527941
8263,3949418505,夏辞秋白,河北 石家庄,1,2002,2,282,12,夏辞秋白,3949418505,1323527941
8264,5722483537,blah__b_lahblah,,1,2002,2,217,30,blah__b_lahblah,5722483537,1323527941
8265,2419971153,_鄒曉婷,广东 深圳,1,2002,2,181,315,_鄒曉婷,2419971153,1323527941
8266,3113082987,晚情花薄,广西 南宁,1,2002,2,104,84,晚情花薄,3113082987,1323527941
8267,2077366395,浓浓浪漫情,北京 西城区,1,2002,2,80,261,浓浓浪漫情,2077366395,1323527941
8268,2678090661,好吗好的356,其他,1,2002,2,257,283,好吗好的356,2678090661,1323527941
8269,3189774700,GUOCHENNNN,北京 崇文区,1,2002,2,279,667,GUOCHENNNN,3189774700,1323527941
8270,1789216667,老夏0658,江苏,1,2002,2,137,121,老夏0658,1789216667,1323527941
8271,2135488961,变形虫的世界,广西 钦州,1,2002,2,77,68,变形虫的世界,2135488961,1323527941
8272,3208595687,美少女战士同款刘海儿Nini,吉林 长春,1,2002,2,154,159,美少女战士同款刘海儿Nini,3208595687,1323527941
8273,1077854505,爱丽丝漫游仙境,其他,1,2002,2,45,148,爱丽丝漫游仙境,1077854505,1323527941
8274,5791902735,楂楂机器猫儿,其他,1,2002,2,89,16,楂楂机器猫儿,5791902735,1323527941
8275,5791902735,楂楂机器猫儿,其他,1,2002,2,89,16,楂楂机器猫儿,5791902735,1323527941
8276,3820063696,炸果啾,其他,1,2002,2,89,123,炸果啾,3820063696,1323527941
8277,3638606465,苍蝇拍2333,山东,1,2002,2,117,53,苍蝇拍2333,3638606465,1323527941
8278,1569053750,get-over-youself,重庆,1,2002,2,190,662,get-over-youself,1569053750,1323527941
8279,1226102741,Miss好了,上海 杨浦区,1,2002,2,221,81,Miss好了,1226102741,1323527941
8280,2686519374,訪书,山东 烟台,1,2002,2,145,370,訪书,2686519374,1323527941
8281,3213453077,切利曲奇白摩卡,湖北 武汉,1,2002,2,111,153,切利曲奇白摩卡,3213453077,1323527941
8282,5315144373,成阮阮,四川 雅安,1,2002,2,309,195,成阮阮,5315144373,1323527941
8283,5617174913,潮平两岸阔2016,江苏 苏州,1,2002,2,147,7,潮平两岸阔2016,5617174913,1323527941
8284,2905806137,Freecccc,浙江 绍兴,1,2002,2,354,177,Freecccc,2905806137,1323527941
8285,2209236410,安沫英雄嫁给六六俺好么,,1,2002,2,155,322,安沫英雄嫁给六六俺好么,2209236410,1323527941
8286,1826429681,Cc_Siamese,,1,2002,2,177,484,Cc_Siamese,1826429681,1323527941
8287,1824391025,奋斗的小樱花,,1,2002,2,319,606,奋斗的小樱花,1824391025,1323527941
8288,1913904444,如何分开你双腿,,1,2002,2,214,498,如何分开你双腿,1913904444,1323527941
8289,3942888388,羽昊殇,其他,1,2002,2,72,36,羽昊殇,3942888388,1323527941
8290,2303200931,Brian_乔悴,山东 潍坊,1,2002,2,394,95,Brian_乔悴,2303200931,1323527941
8291,1853717397,僵尸粉含情脉脉地嗦,广东 珠海,1,2002,2,197,81,僵尸粉含情脉脉地嗦,1853717397,1323527941
8292,1826300380,狂暴之心_杨永信,上海 松江区,1,2002,2,200,89,狂暴之心_杨永信,1826300380,1323527941
8293,3278246851,火下的日子,黑龙江 大庆,1,2002,2,299,258,火下的日子,3278246851,1323527941
8294,2487718753,起个po名真费劲,吉林,1,2002,2,51,15,起个po名真费劲,2487718753,1323527941
8295,1869123487,封睿NYE,海外 法国,1,2002,2,280,240,封睿NYE,1869123487,1323527941
8296,2958296490,水木Hala,甘肃 兰州,1,2002,2,90,88,水木Hala,2958296490,1323527941
8297,2862695652,我很酷因为我是张继科,,1,2002,2,472,259,我很酷因为我是张继科,2862695652,1323527941
8298,1588318701,子非鱼1233001,河南 郑州,1,2002,2,76,157,子非鱼1233001,1588318701,1323527941
8299,2036665554,youthxxx,,1,2002,2,299,594,youthxxx,2036665554,1323527941
8300,1415078992,南山大湖,浙江,1,2002,2,236,170,南山大湖,1415078992,1323527941
8301,1774646244,小T响叮当,,1,2002,2,347,320,小T响叮当,1774646244,1323527941
8302,5602602761,渔夫不打鱼大魔王,江苏 苏州,1,2002,2,97,36,渔夫不打鱼大魔王,5602602761,1323527941
8303,2266527964,鸡涌小奶音爱塔普,安徽 合肥,1,2002,2,333,116,鸡涌小奶音爱塔普,2266527964,1323527941
8304,2958213874,多喝点热水就好了,新疆 乌鲁木齐,1,2002,2,253,496,多喝点热水就好了,2958213874,1323527941
8305,1740000883,西心子lan,,1,2002,2,1667,41805,西心子lan,1740000883,1323527941
8306,3319383295,_spaceman,重庆,1,2002,2,321,212,_spaceman,3319383295,1323527941
8307,3696364165,天上的卡车,河南 南阳,1,2002,2,418,115,天上的卡车,3696364165,1323527941
8308,1686719134,Cc-Angelina,,1,2002,2,284,2338,Cc-Angelina,1686719134,1323527941
8309,1769691527,Shen沈丽,,1,2002,2,172,433,Shen沈丽,1769691527,1323527941
8310,3198223553,没猫饼的宝宝啊,河北 承德,1,2002,2,78,51,没猫饼的宝宝啊,3198223553,1323527941
8311,2051434625,老大叫幺鸡,,1,2002,2,171,172,老大叫幺鸡,2051434625,1323527941
8312,2502476067,JL江离,北京 东城区,1,2002,2,279,95,JL江离,2502476067,1323527941
8313,2977612887,小川神在江湖,黑龙江 哈尔滨,1,2002,2,108,61,小川神在江湖,2977612887,1323527941
8314,5834300770,英姿飒爽小CC,北京 朝阳区,1,2002,2,217,39,英姿飒爽小CC,5834300770,1323527941
8315,1734113707,光子的一些事一些情,,1,2002,2,310,571,光子的一些事一些情,1734113707,1323527941
8316,1399007723,阿喵先生law,四川 成都,1,2002,2,173,121,阿喵先生law,1399007723,1323527941
8317,2032965324,吐槽霞,四川 成都,1,2002,2,220,105,吐槽霞,2032965324,1323527941
8318,2649509461,我一点也不明白,贵州 六盘水,1,2002,2,127,268,我一点也不明白,2649509461,1323527941
8319,3156766130,可爱团长人人爱,江苏 苏州,1,2002,2,114,48,可爱团长人人爱,3156766130,1323527941
8320,2065534585,Kristin-,,1,2002,2,100,619,Kristin-,2065534585,1323527941
8321,5975440027,SKY_LAND追忆,江苏 常州,1,2002,2,267,3,SKY_LAND追忆,5975440027,1323527941
8322,2251428563,你怂哥哥,河南,1,2002,2,262,201,你怂哥哥,2251428563,1323527941
8323,1854754523,小狼素,北京,1,2002,2,90,232,小狼素,1854754523,1323527941
8324,2132182531,学化工的小哥,北京 东城区,1,2002,2,181,37,学化工的小哥,2132182531,1323527941
